0001	3.125179
0002	2.723156
0003	2.860163
0004	2.717155
0005	2.630150
0006	2.693154
0007	2.750157
0008	2.661152
0009	2.812161
0010	2.651152
0011	2.740157
0012	2.608149
0013	2.511144
0014	2.392137
0015	2.639151
0016	2.415138
0017	2.472142
0018	2.488142
0019	2.511144
0020	2.495142
0021	2.480142
0022	2.490143
0023	2.453140
0024	2.426139
0025	2.429139
0026	2.455140
0027	2.382136
0028	2.388136
0029	2.404137
0030	2.397137
0031	2.386137
0032	2.382136
0033	2.419139
0034	2.484142
0035	2.387136
0036	2.379136
0037	2.512144
0038	2.567147
0039	2.429139
0040	2.402137
0041	2.400137
0042	2.479142
0043	2.393137
0044	2.396137
0045	2.421138
0046	2.369136
0047	2.456141
0048	2.443140
0049	2.374136
0050	2.435139
0051	2.417138
0052	2.388137
0053	2.389137
0054	2.432139
0055	2.371136
0056	2.415138
0057	2.379136
0058	2.398137
0059	2.557146
0060	2.452140
0061	2.473141
0062	2.454140
0063	2.430139
0064	2.420139
0065	2.452140
0066	2.466141
0067	2.465141
0068	2.377136
0069	2.370136
0070	2.409138
0071	2.379136
0072	2.376136
0073	2.439140
0074	2.530144
0075	2.474142
0076	2.415138
0077	2.407138
0078	2.480142
0079	2.468141
0080	2.599149
0081	2.757158
0082	2.464141
0083	2.918167
0084	2.556146
0085	2.666152
0086	2.656152
0087	2.671153
0088	2.409138
0089	2.353135
0090	2.481142
0091	2.594148
0092	2.510137
0093	2.845163
0094	2.562127
0095	2.721156
0096	2.519037
0097	2.360003
0098	2.380003
0099	2.350003
0100	2.290003
0101	2.310003
0102	2.300003
0103	2.300003
0104	2.310003
0105	2.330003
0106	2.390003
0107	2.290003
0108	2.320003
0109	2.310003
0110	2.350003
0111	2.300003
0112	2.330003
0113	2.300003
0114	2.320003
0115	2.370003
0116	2.320003
0117	2.310003
0118	2.370003
0119	2.310003
0120	2.310003
0121	2.300003
0122	2.340003
0123	2.390003
0124	2.330003
0125	2.310003
0126	2.340003
0127	2.330003
0128	2.320003
0129	2.310003
0130	2.320003
0131	2.320003
0132	2.370003
0133	2.300003
0134	2.350003
0135	2.330003
0136	2.320003
0137	2.320003
0138	2.370003
0139	2.310003
0140	2.380003
0141	2.320003
0142	2.370003
0143	2.290003
0144	2.340003
0145	2.300003
0146	2.380003
0147	2.300003
0148	2.330003
0149	2.380003
0150	2.320004
0151	2.310003
0152	2.330003
0153	2.310003
0154	2.290003
0155	2.310003
0156	2.360003
0157	2.320004
0158	2.400003
0159	2.310003
0160	2.340003
0161	2.310003
0162	2.320003
0163	2.300003
0164	2.310003
0165	2.300003
0166	2.360003
0167	2.310003
0168	2.300003
0169	2.340003
0170	2.330003
0171	2.310003
0172	2.320003
0173	2.300003
0174	2.300003
0175	2.430004
0176	2.310003
0177	2.290003
0178	2.320003
0179	2.290003
0180	2.350003
0181	2.370003
0182	2.300004
0183	2.350003
0184	2.360003
0185	2.320003
0186	2.300003
0187	2.340003
0188	2.310003
0189	2.310003
0190	2.320003
0191	2.300003
0192	2.390003
0193	2.310004
0194	2.300003
0195	2.300003
0196	2.340003
0197	2.310003
0198	2.320003
0199	2.300003
0200	2.320003
0201	2.410003
0202	2.320003
0203	2.330003
0204	2.310003
0205	2.300004
0206	2.300003
0207	2.300003
0208	2.320003
0209	2.310003
0210	2.320003
0211	2.300003
0212	2.320003
0213	2.330003
0214	2.340003
0215	2.310003
0216	2.340003
0217	2.420003
0218	2.380003
