0001	3.187885
0002	2.950103
0003	2.750753
0004	2.635034
0005	2.640203
0006	2.585823
0007	2.564634
0008	2.547366
0009	2.502188
0010	2.494005
0011	2.449963
0012	2.413119
0013	2.426194
0014	2.392622
0015	2.372805
0016	2.316718
0017	2.299321
0018	2.308900
0019	2.267936
0020	2.275304
0021	2.268939
0022	2.251181
0023	2.244225
0024	2.204719
0025	2.145611
0026	2.146471
0027	2.034829
0028	2.002604
0029	1.926478
0030	1.863349
0031	1.840564
0032	1.738255
0033	1.687716
0034	1.642330
0035	1.570086
0036	1.540722
0037	1.477311
0038	1.446167
0039	1.413524
0040	1.316221
0041	1.335089
0042	1.312270
0043	1.296476
0044	1.294315
0045	1.276376
0046	1.294662
0047	1.266405
0048	1.294178
0049	1.306200
0050	1.204018
0051	1.210341
0052	1.262253
0053	1.229851
0054	1.236126
0055	1.179713
0056	1.214471
0057	1.190968
0058	1.196642
0059	1.229302
0060	1.159889
0061	1.121118
0062	1.138247
0063	1.161397
0064	1.160476
0065	1.169937
0066	1.104243
0067	1.149094
0068	1.079446
0069	1.122569
0070	1.118700
0071	1.082064
0072	1.129947
0073	1.062353
0074	1.060977
0075	1.098627
0076	1.079388
0077	1.097942
0078	1.072663
0079	1.117057
0080	1.050638
0081	1.083325
0082	1.112873
0083	1.093298
0084	1.059094
0085	1.041825
0086	1.053105
0087	1.092591
0088	1.036882
0089	1.080451
0090	1.085632
0091	1.052921
0092	1.028262
0093	1.060395
0094	1.044327
0095	1.044104
0096	0.994999
0097	1.011349
0098	0.983490
0099	1.012009
0100	0.975376
0101	0.958795
0102	1.043696
0103	1.033644
0104	1.037318
0105	1.029089
0106	1.004341
0107	1.044062
0108	0.976106
0109	0.981657
0110	0.974153
0111	0.987009
0112	0.985502
0113	0.973064
0114	0.978160
0115	0.973672
0116	0.981232
0117	0.995880
0118	0.990425
0119	0.998764
0120	0.925784
0121	0.941463
0122	1.004158
0123	0.974158
0124	1.035806
0125	0.962147
0126	0.980231
0127	1.001530
0128	0.986570
0129	0.955022
0130	1.042674
0131	0.937765
0132	0.967973
0133	0.972688
0134	0.931860
0135	0.979346
0136	0.946239
0137	0.972836
0138	0.979588
0139	0.949095
0140	0.965933
0141	0.944559
0142	0.966123
0143	0.950523
0144	0.905460
0145	0.912524
0146	0.928585
0147	0.943968
0148	0.908096
0149	0.923562
0150	0.924961
0151	0.940081
0152	0.968966
0153	0.985493
0154	0.922257
0155	0.932710
0156	0.971228
0157	0.948956
0158	0.967157
0159	0.914732
0160	0.950037
0161	0.939449
0162	0.953351
0163	0.972939
0164	0.936352
0165	0.901205
0166	0.945000
0167	0.937433
0168	0.963515
0169	0.971699
0170	0.908518
0171	0.966391
0172	0.890681
0173	0.948115
0174	0.923086
0175	0.923689
0176	0.976110
0177	0.904222
0178	0.913966
0179	0.940100
0180	0.905593
0181	0.940042
0182	0.917254
0183	0.947970
0184	0.898491
0185	0.942175
0186	0.961426
0187	0.944265
0188	0.920337
0189	0.889369
0190	0.908546
0191	0.961231
0192	0.879892
0193	0.928792
0194	0.935683
0195	0.912939
0196	0.895721
0197	0.924051
0198	0.918917
0199	0.928108
0200	0.883240
0201	0.891727
0202	0.879043
0203	0.895200
0204	0.867617
0205	0.841662
0206	0.924703
0207	0.917032
0208	0.893062
0209	0.894851
0210	0.879972
0211	0.905195
0212	0.862974
0213	0.876702
0214	0.871934
0215	0.881691
0216	0.885422
0217	0.874240
0218	0.885307
0219	0.872599
0220	0.881950
0221	0.901724
0222	0.892381
0223	0.896704
0224	0.835711
0225	0.846245
0226	0.926203
0227	0.886494
0228	0.922561
0229	0.874141
0230	0.887610
0231	0.897982
0232	0.887659
0233	0.866056
0234	0.942594
0235	0.860122
0236	0.888313
0237	0.882154
0238	0.851551
0239	0.898720
0240	0.863698
0241	0.892202
0242	0.908792
0243	0.865088
0244	0.893584
0245	0.859123
0246	0.866134
0247	0.872012
0248	0.835317
0249	0.836875
0250	0.853536
0251	0.870324
0252	0.832196
0253	0.840563
0254	0.852062
0255	0.868005
0256	0.899536
0257	0.902469
0258	0.849681
0259	0.864905
0260	0.896441
0261	0.880235
0262	0.905411
0263	0.839773
0264	0.879295
0265	0.875488
0266	0.885185
0267	0.893774
0268	0.872436
0269	0.839061
0270	0.890714
0271	0.867859
0272	0.897793
0273	0.904843
0274	0.840413
0275	0.905165
0276	0.830374
0277	0.895691
0278	0.859818
0279	0.873052
0280	0.919191
0281	0.851013
0282	0.860663
0283	0.888318
0284	0.840604
0285	0.877887
0286	0.858233
0287	0.888501
0288	0.845375
0289	0.889632
0290	0.905976
0291	0.882365
0292	0.865480
0293	0.838030
0294	0.853103
0295	0.897165
0296	0.829804
0297	0.869060
0298	0.875527
0299	0.852043
0300	0.837926
0301	0.871035
0302	0.869946
0303	0.874450
0304	0.831227
0305	0.830473
0306	0.825362
0307	0.848809
0308	0.820181
0309	0.793438
